Date_time,Date,Time,Temperature,Hi Temp,Low Temp,Out Hum,Dew Pt.,WindSpeed,Wind Dir,Wind Run,Hi Speed,Hi Dir,Wind Chill,Heat Index,THW Index,THSW Index,Bar,Rain,Rain Rate,SolarRadiation,Solar Energy,Hi Solar Rad.,UV  Index,UV  Dose,Hi UV,Heat D-D,Cool D-D,In  Temp,In Hum,In Dew,In Heat,In EMC,In Air Density,ET ,Wind Samp,Wind Tx,ISS Recept,Arc. Int.
16-01-2024 11:00,16-01-2024,11:00,27.4,27.4,27.2,65,20.3,6.4,ENE,3.22,17.7,NNE,27.4,29,29,35.4,29.893,0,0,748,32.17,780,5.6,0.42,5.6,0,0.19,30.5,54,20.1,32.9,9.71,0.0709,0.019,703,1,100,30
16-01-2024 11:30,16-01-2024,11:30,27.7,27.8,27.3,62,19.8,4.8,ENE,2.41,17.7,E,27.7,29.1,29.1,35.6,29.881,0,0,745,32.04,844,5.6,0.42,5.6,0,0.196,30.6,53,19.9,32.8,9.51,0.0708,0,702,1,100,30
16-01-2024 12:00,16-01-2024,12:00,28.3,28.3,27.7,61,20,4.8,ENE,2.41,17.7,ENE,28.3,29.9,29.9,36.4,29.868,0,0,782,33.63,853,5.6,0.42,5.6,0,0.207,30.7,52,19.7,32.8,9.35,0.0708,0.02,703,1,100,30
16-01-2024 12:30,16-01-2024,12:30,28.8,28.9,28.3,59,20,4.8,E,2.41,16.1,E,28.8,30.6,30.6,36.7,29.848,0,0,840,36.12,868,5.6,0.42,5.6,0,0.218,30.8,52,19.8,32.9,9.35,0.0707,0,702,1,100,30
16-01-2024 13:00,16-01-2024,13:00,29.6,29.6,28.8,57,20.1,3.2,ENE,1.61,14.5,SSE,29.6,31.6,31.6,37.8,29.831,0,0,826,35.52,868,5.6,0.42,5.6,0,0.234,30.9,51,19.6,32.9,9.2,0.0707,0.022,703,1,100,30
16-01-2024 13:30,16-01-2024,13:30,29.8,29.8,29.4,57,20.3,3.2,N,1.61,16.1,NNE,29.8,32.1,32.1,38.4,29.808,0,0,802,34.49,844,5.6,0.42,5.6,0,0.238,31.1,51,19.8,33.2,9.19,0.0705,0,702,1,100,30
16-01-2024 14:00,16-01-2024,14:00,29.9,29.9,29.7,56,20.2,4.8,NNE,2.41,17.7,ESE,29.9,32.1,32.1,38.6,29.789,0,0,754,32.43,795,5.6,0.42,5.6,0,0.241,31.4,50,19.7,33.7,9.05,0.0704,0.021,703,1,100,30
16-01-2024 14:30,16-01-2024,14:30,29.9,29.9,29.7,57,20.5,4.8,E,2.41,16.1,E,29.9,32.3,32.3,39,29.775,0,0,695,29.89,749,5.6,0.42,5.6,0,0.242,31.8,50,20.1,34.4,9.05,0.0703,0,702,1,100,30
16-01-2024 15:00,16-01-2024,15:00,29.8,29.9,29.7,57,20.4,6.4,E,3.22,17.7,E,29.8,32.1,32.1,38.8,29.763,0,0,613,26.36,673,5.6,0.42,5.6,0,0.24,32.2,49,20.1,34.8,8.85,0.0702,0.019,703,1,100,30
16-01-2024 15:30,16-01-2024,15:30,29.9,29.9,29.8,58,20.8,4.8,ESE,2.41,14.5,ESE,29.9,32.6,32.6,39.2,29.754,0,0,520,22.36,584,5.6,0.42,5.6,0,0.242,32.3,48,19.9,34.8,8.65,0.0701,0,702,1,100,30
16-01-2024 16:00,16-01-2024,16:00,29.7,29.9,29.6,58,20.6,6.4,E,3.22,20.9,E,29.7,32.1,32.1,38.6,29.75,0,0,428,18.41,469,5.6,0.42,5.6,0,0.237,32.3,48,19.9,34.9,8.65,0.0701,0.014,703,1,100,30
16-01-2024 16:30,16-01-2024,16:30,29.5,29.8,29.5,59,20.6,6.4,E,3.22,17.7,ENE,29.5,31.8,31.8,37.5,29.752,0,0,317,13.63,369,5.6,0.42,5.6,0,0.233,32.2,48,19.8,34.6,8.65,0.0702,0,702,1,100,30
16-01-2024 17:00,16-01-2024,17:00,29.1,29.5,29.1,60,20.5,8,E,4.02,16.1,ENE,29.1,31.2,31.2,35.3,29.755,0,0,211,9.07,255,5.6,0.42,5.6,0,0.223,31.9,48,19.6,34.3,8.66,0.0702,0.009,702,1,100,30
16-01-2024 17:30,16-01-2024,17:30,28.6,29.1,28.6,63,20.8,6.4,E,3.22,14.5,ESE,28.6,30.7,30.7,30.9,29.76,0,0,110,4.73,158,5.6,0.42,5.6,0,0.213,31.7,48,19.4,33.9,8.67,0.0703,0,703,1,100,30
16-01-2024 18:00,16-01-2024,18:00,27.9,28.6,27.9,66,21,4.8,ESE,2.41,11.3,ESE,27.9,30,30,29.3,29.767,0,0,36,1.55,67,1.1,0.08,5.6,0,0.2,31.5,49,19.5,33.7,8.85,0.0704,0.004,702,1,100,30
16-01-2024 18:30,16-01-2024,18:30,27.2,27.9,27.2,70,21.2,4.8,ESE,2.41,9.7,ESE,27.2,29,29,27.9,29.782,0,0,3,0.13,12,0,0,0,0,0.184,31.3,49,19.3,33.2,8.85,0.0705,0,703,1,100,30
16-01-2024 19:00,16-01-2024,19:00,26.7,27.2,26.7,71,21,4.8,ENE,2.41,8,NNE,26.7,28.3,28.3,27.1,29.793,0,0,0,0,0,0,0,0,0,0.174,31.2,50,19.5,33.1,9.05,0.0705,0.001,702,1,100,30
16-01-2024 19:30,16-01-2024,19:30,26.1,26.7,26.1,73,20.8,6.4,ESE,3.22,11.3,ESE,26.1,27.6,27.6,26.4,29.807,0,0,0,0,0,0,0,0,0,0.161,31.1,50,19.5,33,9.05,0.0706,0,703,1,100,30
16-01-2024 20:00,16-01-2024,20:00,25.5,26.1,25.5,77,21.2,6.4,ESE,3.22,17.7,E,25.5,27.1,27.1,26,29.828,0,0,0,0,0,0,0,0,0,0.149,31.1,51,19.7,33.1,9.19,0.0706,0.002,702,1,100,30
16-01-2024 20:30,16-01-2024,20:30,24.9,25.5,24.9,79,21,8,ESE,4.02,16.1,SE,24.9,26.5,26.5,25.3,29.844,0,0,0,0,0,0,0,0,0,0.137,31,51,19.7,33.1,9.19,0.0707,0,702,1,100,30
16-01-2024 21:00,16-01-2024,21:00,24.3,24.9,24.3,81,20.8,6.4,ESE,3.22,11.3,ESE,24.3,25.9,25.9,24.7,29.851,0,0,0,0,0,0,0,0,0,0.124,31,52,20,33.2,9.35,0.0707,0.002,703,1,100,30
16-01-2024 21:30,16-01-2024,21:30,23.9,24.3,23.9,82,20.6,6.4,ESE,3.22,11.3,ESE,23.9,25.4,25.4,24.2,29.856,0,0,0,0,0,0,0,0,0,0.116,30.9,52,19.9,33.2,9.35,0.0707,0,702,1,100,30
16-01-2024 22:00,16-01-2024,22:00,23.6,23.9,23.6,83,20.5,4.8,ESE,2.41,9.7,ESE,23.6,24.9,24.9,23.7,29.858,0,0,0,0,0,0,0,0,0,0.109,30.9,52,19.9,33.1,9.35,0.0707,0.001,703,1,100,30
16-01-2024 22:30,16-01-2024,22:30,23.3,23.6,23.3,83,20.2,6.4,ESE,3.22,9.7,ESE,23.3,24.4,24.4,23.3,29.859,0,0,0,0,0,0,0,0,0,0.103,30.9,52,19.9,33.1,9.35,0.0707,0,702,1,100,30
16-01-2024 23:00,16-01-2024,23:00,22.9,23.3,22.9,84,20.1,4.8,ESE,2.41,9.7,ESE,22.9,24.1,24.1,22.9,29.85,0,0,0,0,0,0,0,0,0,0.096,30.8,52,19.8,33,9.35,0.0707,0.001,703,1,100,30
16-01-2024 23:30,16-01-2024,23:30,22.7,22.9,22.7,84,19.9,4.8,ESE,2.41,9.7,ESE,22.7,23.8,23.8,22.6,29.841,0,0,0,0,0,0,0,0,0,0.091,30.8,52,19.8,32.9,9.35,0.0707,0,702,1,100,30
17-01-2024 00:00,17-01-2024,00:00,22.6,22.7,22.6,84,19.7,1.6,ESE,0.8,8,ESE,22.6,23.6,23.6,22.4,29.834,0,0,0,0,0,0,0,0,0,0.088,30.7,52,19.7,32.8,9.35,0.0707,0.001,704,1,100,30
17-01-2024 00:30,17-01-2024,00:30,22.3,22.6,22.3,84,19.5,3.2,ESE,1.61,9.7,ESE,22.3,23.3,23.3,22.1,29.825,0,0,0,0,0,0,0,0,0,0.083,30.7,52,19.7,32.8,9.35,0.0707,0,700,1,100,30
17-01-2024 01:00,17-01-2024,01:00,22.2,22.3,22.2,85,19.6,0,ESE,0,6.4,ESE,22.2,23.2,23.2,22,29.824,0,0,0,0,0,0,0,0,0,0.081,30.7,53,20,33,9.51,0.0707,0.001,703,1,100,30
17-01-2024 01:30,17-01-2024,01:30,22.3,22.3,22.2,85,19.6,0,ESE,0,1.6,ESE,22.3,23.3,23.3,22.1,29.819,0,0,0,0,0,0,0,0,0,0.082,30.6,53,19.9,32.9,9.51,0.0707,0,702,1,100,30
17-01-2024 02:00,17-01-2024,02:00,22.2,22.3,22.2,85,19.6,0,ESE,0,3.2,ESE,22.2,23.2,23.2,22,29.813,0,0,0,0,0,0,0,0,0,0.081,30.6,53,19.9,32.9,9.51,0.0707,0.001,703,1,100,30
17-01-2024 02:30,17-01-2024,02:30,21.9,22.2,21.9,86,19.5,0,ESE,0,1.6,ESE,21.9,23,23,21.8,29.809,0,0,0,0,0,0,0,0,0,0.075,30.6,53,19.9,32.8,9.51,0.0707,0,702,1,100,30
17-01-2024 03:00,17-01-2024,03:00,21.6,21.9,21.6,86,19.2,0,ESE,0,1.6,ESE,21.6,22.7,22.7,21.4,29.807,0,0,0,0,0,0,0,0,0,0.068,30.5,53,19.8,32.7,9.51,0.0707,0.001,703,1,100,30
17-01-2024 03:30,17-01-2024,03:30,21.4,21.6,21.4,86,19,0,---,0,0,---,21.4,22.4,22.4,21.2,29.813,0,0,0,0,0,0,0,0,0,0.065,30.4,53,19.8,32.6,9.51,0.0707,0,702,1,100,30
17-01-2024 04:00,17-01-2024,04:00,21.7,21.7,21.4,86,19.3,0,ESE,0,3.2,ESE,21.7,22.8,22.8,21.6,29.81,0,0,0,0,0,0,0,0,0,0.071,30.4,53,19.7,32.5,9.52,0.0707,0.001,702,1,100,30
17-01-2024 04:30,17-01-2024,04:30,21.3,21.7,21.3,86,18.9,1.6,ESE,0.8,6.4,ESE,21.3,22.3,22.3,21.1,29.812,0,0,0,0,0,0,0,0,0,0.063,30.3,53,19.7,32.4,9.52,0.0707,0,703,1,100,30
17-01-2024 05:00,17-01-2024,05:00,21.1,21.3,21.1,86,18.7,1.6,ESE,0.8,6.4,ESE,21.1,22,22,20.7,29.815,0,0,0,0,0,0,0,0,0,0.058,30.3,53,19.6,32.3,9.52,0.0708,0.001,702,1,100,30
17-01-2024 05:30,17-01-2024,05:30,21,21.1,21,86,18.6,1.6,ESE,0.8,6.4,ESE,21,21.9,21.9,20.6,29.82,0,0,0,0,0,0,0,0,0,0.056,30.2,53,19.6,32.2,9.52,0.0708,0,703,1,100,30
17-01-2024 06:00,17-01-2024,06:00,20.9,21,20.9,86,18.5,3.2,ESE,1.61,8,ESE,20.9,21.9,21.9,20.6,29.827,0,0,0,0,0,0,0,0,0,0.054,30.1,53,19.5,31.9,9.53,0.0709,0.001,702,1,100,30
17-01-2024 06:30,17-01-2024,06:30,21,21,20.9,86,18.6,1.6,ESE,0.8,8,ESE,21,21.9,21.9,20.6,29.838,0,0,0,0,0,0,0,0,0,0.056,30.1,53,19.4,31.8,9.53,0.0709,0,703,1,100,30
17-01-2024 07:00,17-01-2024,07:00,21.2,21.2,21,86,18.7,1.6,ESE,0.8,4.8,ESE,21.2,22.1,22.1,20.9,29.853,0,0,12,0.52,32,0,0,0,0,0.059,30,53,19.4,31.7,9.53,0.071,0,702,1,100,30
17-01-2024 07:30,17-01-2024,07:30,21.4,21.4,21.1,86,18.9,1.6,SE,0.8,6.4,ESE,21.4,22.3,22.3,23.4,29.857,0,0,68,2.92,109,3.7,0.28,5.7,0,0.064,30.1,53,19.4,31.8,9.53,0.0709,0,703,1,100,30
17-01-2024 08:00,17-01-2024,08:00,22,22,21.4,85,19.4,3.2,E,1.61,9.7,E,22,23,23,25.9,29.866,0,0,162,6.97,214,5.7,0.43,5.7,0,0.076,30.1,53,19.4,31.8,9.53,0.071,0.003,702,1,100,30
17-01-2024 08:30,17-01-2024,08:30,23,23,22,83,20,3.2,NNE,1.61,9.7,NNE,23,24.1,24.1,28.6,29.881,0,0,273,11.74,329,5.7,0.43,5.7,0,0.097,30.1,53,19.5,31.9,9.53,0.071,0,703,1,100,30
17-01-2024 09:00,17-01-2024,09:00,24.4,24.4,23.1,79,20.6,1.6,NNE,0.8,11.3,NE,24.4,26,26,31.5,29.886,0,0,386,16.6,438,5.7,0.43,5.7,0,0.127,30.2,53,19.6,32.2,9.52,0.071,0.008,702,1,100,30
17-01-2024 09:30,17-01-2024,09:30,25,25,24.4,77,20.7,4.8,ENE,2.41,12.9,N,25,26.5,26.5,32.6,29.884,0,0,490,21.07,547,5.7,0.43,5.7,0,0.139,30.3,53,19.7,32.4,9.52,0.0709,0,702,1,100,30
17-01-2024 10:00,17-01-2024,10:00,25.6,25.7,25,75,20.8,4.8,NE,2.41,12.9,ENE,25.6,27.1,27.1,33.4,29.881,0,0,595,25.59,652,5.7,0.43,5.7,0,0.152,30.4,53,19.8,32.6,9.51,0.0709,0.014,703,1,100,30
17-01-2024 10:30,17-01-2024,10:30,26.3,26.3,25.7,71,20.7,4.8,E,2.41,17.7,ESE,26.3,27.8,27.8,34.3,29.88,0,0,689,29.63,731,5.6,0.42,5.7,0,0.167,30.5,52,19.5,32.6,9.35,0.0709,0,702,1,100,30
17-01-2024 11:00,17-01-2024,11:00,26.3,26.3,25.9,72,20.8,8,ESE,4.02,17.7,ESE,26.3,27.8,27.8,34.2,29.873,0,0,756,32.51,782,5.6,0.42,5.6,0,0.166,30.6,52,19.6,32.7,9.35,0.0708,0.019,703,1,100,30
17-01-2024 11:30,17-01-2024,11:30,27.1,27.2,26.3,68,20.6,6.4,ESE,3.22,17.7,ESE,27.1,28.7,28.7,34.8,29.857,0,0,801,34.45,824,5.6,0.42,5.6,0,0.182,30.7,52,19.7,32.8,9.35,0.0708,0,702,1,100,30
17-01-2024 12:00,17-01-2024,12:00,28.1,28.1,27.1,60,19.6,4.8,ENE,2.41,17.7,ENE,28.1,29.4,29.4,35.6,29.84,0,0,848,36.47,872,5.6,0.42,5.6,0,0.203,30.8,52,19.8,32.9,9.35,0.0707,0.022,703,1,100,30
17-01-2024 12:30,17-01-2024,12:30,28.4,28.6,28.1,57,19,4.8,ENE,2.41,19.3,SSE,28.4,29.7,29.7,36,29.817,0,0,873,37.54,905,5.6,0.42,5.6,0,0.209,30.9,51,19.6,32.9,9.2,0.0706,0,702,1,100,30
17-01-2024 13:00,17-01-2024,13:00,28.7,28.8,28.3,54,18.4,4.8,E,2.41,17.7,ENE,28.7,29.9,29.9,36.4,29.796,0,0,876,37.67,896,5.6,0.42,5.6,0,0.215,31.1,51,19.7,33.1,9.19,0.0705,0.024,703,1,100,30
17-01-2024 13:30,17-01-2024,13:30,28.9,29.1,28.7,57,19.5,8,SE,4.02,19.3,ESE,28.9,30.6,30.6,37.4,29.779,0,0,852,36.64,868,5.6,0.42,5.6,0,0.22,31.2,50,19.5,33.1,9.05,0.0705,0,702,1,100,30
17-01-2024 14:00,17-01-2024,14:00,29.3,29.4,28.8,52,18.5,8,ESE,4.02,20.9,S,29.3,30.6,30.6,37.6,29.763,0,0,816,35.09,833,5.6,0.42,5.6,0,0.229,31.4,49,19.4,33.4,8.85,0.0704,0.024,703,1,100,30
17-01-2024 14:30,17-01-2024,14:30,29.6,29.9,29.2,53,19,6.4,E,3.22,14.5,ESE,29.6,31,31,38.3,29.75,0,0,758,32.6,810,5.6,0.42,5.6,0,0.234,31.8,48,19.4,34.1,8.67,0.0703,0,702,1,100,30
17-01-2024 15:00,17-01-2024,15:00,29.9,30.1,29.4,54,19.6,8,E,4.02,19.3,SE,29.9,31.8,31.8,39.4,29.748,0,0,685,29.46,719,5.6,0.42,5.6,0,0.242,32.3,47,19.6,34.7,8.45,0.0701,0.021,702,1,100,30
17-01-2024 15:30,17-01-2024,15:30,30.1,30.1,29.7,52,19.2,6.4,E,3.22,19.3,ESE,30.1,31.8,31.8,39.4,29.75,0,0,591,25.42,643,5.6,0.42,5.6,0,0.245,32.6,46,19.4,34.9,8.34,0.0701,0,703,1,100,30
17-01-2024 16:00,17-01-2024,16:00,30.4,30.4,30,51,19.1,4.8,ESE,2.41,16.1,SE,30.4,32.2,32.2,39.7,29.747,0,0,493,21.2,545,5.6,0.42,5.6,0,0.251,32.7,45,19.2,34.8,8.15,0.0701,0.016,702,1,100,30
17-01-2024 16:30,17-01-2024,16:30,30.3,30.4,30.2,52,19.3,6.4,ENE,3.22,16.1,E,30.3,32.1,32.1,38.9,29.752,0,0,377,16.21,434,5.6,0.42,5.6,0,0.249,32.4,45,19,34.4,8.15,0.0702,0,703,1,100,30
17-01-2024 17:00,17-01-2024,17:00,30,30.3,29.9,55,20,4.8,E,2.41,14.5,E,30,32.1,32.1,37.3,29.759,0,0,258,11.1,318,5.6,0.42,5.6,0,0.243,32.2,45,18.8,34.1,8.15,0.0703,0.01,702,1,100,30
17-01-2024 17:30,17-01-2024,17:30,29.3,30,29.3,59,20.5,6.4,E,3.22,14.5,E,29.3,31.6,31.6,32.1,29.764,0,0,143,6.15,200,5.6,0.42,5.6,0,0.229,32,46,18.9,33.9,8.36,0.0703,0,703,1,100,30
17-01-2024 18:00,17-01-2024,18:00,28.4,29.3,28.4,63,20.7,6.4,E,3.22,14.5,E,28.4,30.5,30.5,29.8,29.772,0,0,41,1.76,83,1.8,0.13,5.6,0,0.211,31.8,47,19.1,33.8,8.47,0.0704,0.004,702,1,100,30
17-01-2024 18:30,17-01-2024,18:30,27.6,28.4,27.6,68,21.1,6.4,E,3.22,12.9,E,27.6,29.5,29.5,28.4,29.784,0,0,3,0.13,12,0,0,0,0,0.192,31.6,47,18.9,33.6,8.47,0.0705,0,703,1,100,30
17-01-2024 19:00,17-01-2024,19:00,26.8,27.6,26.8,70,20.9,6.4,E,3.22,12.9,E,26.8,28.4,28.4,27.3,29.798,0,0,0,0,0,0,0,0,0,0.177,31.5,48,19.2,33.5,8.68,0.0705,0.002,702,1,100,30
17-01-2024 19:30,17-01-2024,19:30,26.3,26.8,26.3,71,20.7,6.4,E,3.22,9.7,E,26.3,27.8,27.8,26.6,29.808,0,0,0,0,0,0,0,0,0,0.167,31.4,49,19.4,33.4,8.85,0.0705,0,703,1,100,30
17-01-2024 20:00,17-01-2024,20:00,25.9,26.3,25.9,73,20.7,6.4,E,3.22,9.7,E,25.9,27.4,27.4,26.2,29.826,0,0,0,0,0,0,0,0,0,0.159,31.3,49,19.3,33.3,8.85,0.0706,0.002,702,1,100,30
17-01-2024 20:30,17-01-2024,20:30,25.3,25.9,25.3,78,21.2,6.4,E,3.22,12.9,E,25.3,26.9,26.9,25.8,29.837,0,0,0,0,0,0,0,0,0,0.145,31.2,49,19.2,33.1,8.85,0.0706,0,702,1,100,30
17-01-2024 21:00,17-01-2024,21:00,24.7,25.3,24.7,82,21.4,6.4,ESE,3.22,12.9,ESE,24.7,26.4,26.4,25.3,29.847,0,0,0,0,0,0,0,0,0,0.132,31.2,50,19.6,33.3,9.05,0.0706,0.002,703,1,100,30
17-01-2024 21:30,17-01-2024,21:30,24,24.7,24,85,21.3,4.8,ESE,2.41,11.3,ESE,24,25.7,25.7,24.6,29.849,0,0,0,0,0,0,0,0,0,0.118,31.2,51,19.9,33.4,9.19,0.0706,0,702,1,100,30
17-01-2024 22:00,17-01-2024,22:00,23.8,24,23.8,85,21.2,3.2,ESE,1.61,6.4,ESE,23.8,25.4,25.4,24.3,29.851,0,0,0,0,0,0,0,0,0,0.115,31.2,52,20.2,33.6,9.35,0.0706,0.001,703,1,100,30
17-01-2024 22:30,17-01-2024,22:30,23.6,23.8,23.5,86,21.1,3.2,ESE,1.61,8,ESE,23.6,25,25,23.8,29.848,0,0,0,0,0,0,0,0,0,0.109,31.2,52,20.1,33.5,9.35,0.0706,0,702,1,100,30
17-01-2024 23:00,17-01-2024,23:00,23.3,23.5,23.3,86,20.8,3.2,ESE,1.61,8,ESE,23.3,24.5,24.5,23.3,29.841,0,0,0,0,0,0,0,0,0,0.103,31.2,53,20.5,33.7,9.49,0.0705,0.001,703,1,100,30
17-01-2024 23:30,17-01-2024,23:30,23.1,23.3,23.1,86,20.6,1.6,ESE,0.8,6.4,ESE,23.1,24.3,24.3,23.2,29.841,0,0,0,0,0,0,0,0,0,0.1,31.1,53,20.4,33.6,9.49,0.0706,0,702,1,100,30
18-01-2024 00:00,18-01-2024,00:00,22.8,23.1,22.8,86,20.4,1.6,ESE,0.8,6.4,ESE,22.8,24.1,24.1,22.9,29.835,0,0,0,0,0,0,0,0,0,0.094,31.1,53,20.4,33.6,9.49,0.0705,0.001,703,1,100,30
18-01-2024 00:30,18-01-2024,00:30,22.7,22.9,22.7,86,20.3,3.2,ESE,1.61,6.4,ESE,22.7,23.9,23.9,22.8,29.83,0,0,0,0,0,0,0,0,0,0.091,31.1,54,20.7,33.7,9.69,0.0705,0,701,1,100,30
18-01-2024 01:00,18-01-2024,01:00,22.6,22.7,22.6,86,20.1,1.6,ESE,0.8,6.4,E,22.6,23.8,23.8,22.6,29.826,0,0,0,0,0,0,0,0,0,0.089,31,54,20.6,33.6,9.69,0.0705,0.001,703,1,100,30
18-01-2024 01:30,18-01-2024,01:30,22.4,22.6,22.4,86,20,1.6,ESE,0.8,6.4,E,22.4,23.6,23.6,22.3,29.822,0,0,0,0,0,0,0,0,0,0.086,30.9,54,20.6,33.6,9.7,0.0705,0,702,1,100,30
18-01-2024 02:00,18-01-2024,02:00,22.3,22.4,22.2,86,19.8,1.6,ESE,0.8,6.4,ESE,22.3,23.3,23.3,22.1,29.813,0,0,0,0,0,0,0,0,0,0.082,30.9,54,20.5,33.4,9.7,0.0705,0.001,703,1,100,30
18-01-2024 02:30,18-01-2024,02:30,22.1,22.3,22.1,86,19.7,1.6,ESE,0.8,6.4,ESE,22.1,23.2,23.2,21.9,29.805,0,0,0,0,0,0,0,0,0,0.079,30.8,54,20.4,33.4,9.7,0.0705,0,702,1,100,30
18-01-2024 03:00,18-01-2024,03:00,22.1,22.2,22.1,86,19.6,3.2,ESE,1.61,9.7,ESE,22.1,23.1,23.1,21.9,29.801,0,0,0,0,0,0,0,0,0,0.078,30.8,54,20.4,33.3,9.7,0.0705,0.001,703,1,100,30
18-01-2024 03:30,18-01-2024,03:30,22.2,22.2,22.1,86,19.7,1.6,ESE,0.8,8,E,22.2,23.2,23.2,22,29.806,0,0,0,0,0,0,0,0,0,0.08,30.7,54,20.3,33.3,9.7,0.0706,0,702,1,100,30
18-01-2024 04:00,18-01-2024,04:00,22.1,22.2,22.1,86,19.7,1.6,ESE,0.8,6.4,E,22.1,23.2,23.2,21.9,29.804,0,0,0,0,0,0,0,0,0,0.079,30.7,55,20.6,33.4,9.81,0.0706,0.001,702,1,100,30
18-01-2024 04:30,18-01-2024,04:30,21.9,22.1,21.9,86,19.5,1.6,ESE,0.8,3.2,ESE,21.9,23,23,21.8,29.806,0,0,0,0,0,0,0,0,0,0.075,30.7,55,20.6,33.4,9.81,0.0706,0,703,1,100,30
18-01-2024 05:00,18-01-2024,05:00,21.9,21.9,21.9,86,19.4,0,ESE,0,3.2,ESE,21.9,22.9,22.9,21.7,29.816,0,0,0,0,0,0,0,0,0,0.074,30.6,55,20.5,33.2,9.81,0.0706,0.001,703,1,100,30
18-01-2024 05:30,18-01-2024,05:30,21.7,21.9,21.7,86,19.3,0,ESE,0,3.2,ESE,21.7,22.8,22.8,21.6,29.833,0,0,0,0,0,0,0,0,0,0.071,30.5,55,20.4,33.1,9.81,0.0707,0,702,1,100,30
18-01-2024 06:00,18-01-2024,06:00,21.6,21.7,21.6,86,19.2,0,---,0,0,---,21.6,22.7,22.7,21.4,29.841,0,0,0,0,0,0,0,0,0,0.068,30.4,55,20.4,33,9.81,0.0707,0.001,702,1,100,30
18-01-2024 06:30,18-01-2024,06:30,21.6,21.7,21.5,86,19.1,0,---,0,0,---,21.6,22.6,22.6,21.3,29.849,0,0,0,0,0,0,0,0,0,0.067,30.4,55,20.3,32.9,9.82,0.0708,0,703,1,100,30
18-01-2024 07:00,18-01-2024,07:00,21.6,21.6,21.4,86,19.1,1.6,W,0.8,3.2,W,21.6,22.6,22.6,21.4,29.862,0,0,11,0.47,35,0,0,0,0,0.067,30.3,55,20.3,32.8,9.82,0.0708,0,702,1,100,30
18-01-2024 07:30,18-01-2024,07:30,22.3,22.3,21.6,85,19.6,0,---,0,0,---,22.3,23.3,23.3,24.4,29.877,0,0,67,2.88,107,4.1,0.31,5.7,0,0.082,30.4,55,20.3,32.9,9.82,0.0708,0,703,1,100,30
18-01-2024 08:00,18-01-2024,08:00,23,23,22.2,86,20.5,0,W,0,3.2,W,23,24.2,24.2,27.2,29.888,0,0,161,6.92,297,5.7,0.43,5.7,0,0.097,30.4,55,20.4,33,9.81,0.0708,0.003,702,1,100,30
18-01-2024 08:30,18-01-2024,08:30,24.2,24.2,23.1,86,21.7,3.2,NW,1.61,11.3,NNW,24.2,25.9,25.9,31.1,29.898,0,0,314,13.5,359,5.7,0.43,5.7,0,0.122,30.6,55,20.5,33.2,9.81,0.0708,0,703,1,100,30
18-01-2024 09:00,18-01-2024,09:00,25,25.1,24.2,84,22.1,4.8,NNE,2.41,14.5,N,25,26.9,26.9,32.3,29.902,0,0,372,16,436,5.7,0.43,5.7,0,0.139,30.7,55,20.6,33.4,9.81,0.0708,0.009,702,1,100,30
18-01-2024 09:30,18-01-2024,09:30,25.8,25.8,25,83,22.7,4.8,NNE,2.41,14.5,NNE,25.8,28.1,28.1,33.2,29.907,0,0,380,16.34,649,5.7,0.43,5.7,0,0.156,30.8,55,20.7,33.5,9.8,0.0708,0,702,1,100,30
18-01-2024 10:00,18-01-2024,10:00,26.9,26.9,25.8,81,23.4,4.8,NE,2.41,14.5,NE,26.9,29.7,29.7,36,29.904,0,0,662,28.47,812,5.6,0.42,5.7,0,0.178,30.9,56,21.1,33.8,10,0.0707,0.013,703,1,100,30
18-01-2024 10:30,18-01-2024,10:30,27.4,27.4,26.9,77,23.1,4.8,NE,2.41,17.7,ENE,27.4,30.4,30.4,35.8,29.898,0,0,460,19.78,916,5.6,0.42,5.6,0,0.19,31,56,21.2,34,9.99,0.0706,0,702,1,100,30
18-01-2024 11:00,18-01-2024,11:00,28.1,28.4,27.4,72,22.5,6.4,NNE,3.22,17.7,ENE,28.1,31.1,31.1,37.5,29.887,0,0,762,32.77,937,5.6,0.42,5.6,0,0.203,31.1,55,21,33.9,9.79,0.0706,0.016,703,1,100,30
18-01-2024 11:30,18-01-2024,11:30,28.4,28.6,28,72,22.9,4.8,N,2.41,14.5,NE,28.4,31.8,31.8,38.1,29.875,0,0,599,25.76,1023,5.6,0.42,5.6,0,0.209,31.2,55,21.1,34.1,9.79,0.0706,0,702,1,100,30
18-01-2024 12:00,18-01-2024,12:00,29.4,29.4,28.4,68,22.9,3.2,E,1.61,12.9,E,29.4,33.3,33.3,40.1,29.855,0,0,737,31.7,1083,5.6,0.42,5.6,0,0.23,31.2,55,21.1,34.2,9.79,0.0705,0.019,703,1,100,30
18-01-2024 12:30,18-01-2024,12:30,29.3,29.9,29.3,68,22.8,4.8,N,2.41,16.1,ENE,29.3,33.2,33.2,39.3,29.829,0,0,582,25.03,1165,5.6,0.42,5.6,0,0.229,31.4,55,21.3,34.6,9.78,0.0704,0,702,1,100,30
18-01-2024 13:00,18-01-2024,13:00,30.1,30.1,29.2,65,22.8,4.8,NE,2.41,17.7,ESE,30.1,34.3,34.3,40.9,29.815,0,0,657,28.25,1002,5.6,0.42,5.6,0,0.245,31.4,54,21,34.5,9.68,0.0704,0.019,703,1,100,30
